Drug Name,Condition,Review Text
kapvay,For ADHD,"For ADHD""My 7-year-old daughter has been on Concerta 18mg for a year. She started to tolerate that medicine, but I did not want to increase the dosage. My doctor recommended we add Kapvay to her current Concerta dose. This has made all the difference. She is no longer bouncing off the walls, jumping on the couch, or leaving halfway through a meal. She is engaged, focused, and less moody. Her emotions are more regulated, and we did not tell her teacher, but she even commented on the change without us sharing the news. We are so happy, and this medicine is worth the time it takes to condition to the sleepiness that happens in the initial 2 weeks. Hope the changes stay."""
kapvay,For ADHD,"For ADHD""We have an 8-year-old who we adopted from foster care last year. He was diagnosed with ADHD soon after. He was put on Concerta. We saw definite improvement. But early this year, he started exhibiting increased symptoms of ADHD. He could not fall asleep until late, so we used Melatonin. His doctor started him on Kapvay about 5 weeks ago. We started seeing a great improvement the first week because he fell asleep without Melatonin and started getting 10 hours of sleep. The second week, we added the morning dose. Mornings immediately became incredible. We no longer needed checklists for him. The teacher said he still needed better focus, so he is now on 0.3mg. He is doing incredibly well. His doctor is going to wean him down on Concerta."""
kapvay,For ADHD,"For ADHD""I'm a 44-year-old female, was in a car accident. Placed on pain meds for the last year. Had two surgeries, and now I ask the doctor to help me get off pain meds. He prescribed me Kapvay 0.01 mg. It has been a Godsend. It allowed me to sleep and took the edge off my withdrawals... thanks."""
kapvay,For ADHD,"For ADHD""My daughter has tried several other stimulant medicines with the most horrible side effects. Kapvay was tried and very well appreciated in our home and at her school. The teachers were amazed at the change and the relief for myself was a Godsend."""
kapvay,For ADHD,"For ADHD""My son was diagnosed with ADHD in 1st grade. He's now in 6th. We've tried so many meds... Concerta, Intuniv, Focalin, Metasomethingoranother, and more. The stimulants caused massive mood swings. And the other stuff just didn't work well either. He's now on Kapvay, the generic form of it, and so far, so good. He takes 0.1 mg in the morning, and we just increased the evening to 0.2 mg. The only trouble we've had is sleep. He falls asleep but wakes up by 4 a.m. And then, doesn't fall back to sleep until 6 but has to be awake by 7:30. So, right now, he's texting me to bring him coffee. Not sure what to do about the lack of sleep, but I'm really happy with how he's responding otherwise. The mood swings have lessened. Now they just seem tween-typical."""
kapvay,For ADHD,"For ADHD""My son has been on every medicine available for ADHD, and it didn't work. I thought to myself one day, how about giving him his night medicine during the day? I asked the doctor, and he said if we were going to do that, he preferred giving him Kapvay rather than the Catapres he's on, so we did, and I could not be happier. On his color chart every day, he was bringing home green, which is great. The past 3 days, though, in the afternoon, they changed it from green to a warning, which is yellow, so maybe I need to increase his afternoon pill just a little. Other than that, Kapvay is great!"""
kapvay,For ADHD,"For ADHD""My 7-year-old son has severe ADHD, ODD, and anxiety. We started him on Vyvanse 20mg, Depakote twice a day, and Kapvay 0.1 in the evening last week. We were worried because he talked SO much like he was on speed and ran around the house looking for paper, books, pens to write with, and never sat still, but he was very pleasant when we started the Vyvanse. However, he was always saying 'I'm sorry' for blurting, 'please,' and 'thank you,' which was unheard of before starting the Vyvanse. We were noticing around 4:00 PM the Vyvanse wearing off and the aggression and whining came back with a vengeance! We added another 0.1 mg Kapvay after school with his Depakote, and the result was AMAZING. He is pleasant ALL day long."""
kapvay,For ADHD,"For ADHD""My 8-year-old son has been on various stimulants, in addition to regular clonidine, Intuniv, Risperdal, Seroquel, Strattera, and Abilify. My son is extremely impulsive and aggressive towards our family on a daily basis, and I had been thinking that nothing would help our son. Our new psychiatrist recommended Kapvay, and we were very skeptical, as our son was irritable and even more aggressive with regular clonidine. With Kapvay, there has been a SIGNIFICANT decrease in our son's aggressiveness. He is still very obsessive, rude, and verbally defiant. So physically, we rate Kapvay a TEN in decreasing aggression, but we only rated it a seven due to other factors. It is the ONLY medicine that has helped reduce physical aggression for our son."""
kapvay,For ADHD,"For ADHD""I started my son on this medicine on Friday. He is doing well. No emotional breakdowns, no crying. The only issue I am having is he is falling asleep around noon every day. He hasn't had a nap since he was 16 months old. He is 7, going on 8. I can't imagine his teacher will be all that amused when he goes to sleep during class tomorrow."""
kapvay,For ADHD,"For ADHD""My 6-year-old tried this after Intuniv failed. It made him constantly tired and irritable, and actually made his impulsiveness worse since he just seemed cranky and emotional all of the time. It also constipated him to the point that he ended up with fissures. It never made a meaningful dent in his ability to concentrate or sit still, and he became more argumentative in school and less willing to comply. I've yet to meet anyone that these work for, but it sure would be nice if there were a non-stimulant that worked. We're on stimulants now and still haven't found a miracle there, either. I will say that it didn't affect his appetite, which was nice."""
kapvay,For ADHD,"For ADHD""My 6-year-old son was diagnosed with ADHD last year. I saw signs during the preschool years as he was kicked out of three schools. This has been a trying year as we started him on Concerta, Focalin 2.5, and Focalin ER. Intuniv: Although the stimulants were great and we saw the benefits, it was difficult for me to see the negative side effects (tics and meltdown). I had mentioned to my doctor a month ago about Clonidine to reduce side effects of stimulants. She declined as she was uncomfortable with providing adult medication to children. However, she contacted me about Kapvay, which has been wonderful. Day 6 and a bit sleepy, unlike Intuniv (sedated). I will keep you up to date."""
kapvay,For ADHD,"For ADHD""My son is 6 years old and was diagnosed with ADHD, ODD, Asperger's syndrome, and possible bipolar disorder. We have tried so many medications: Ritalin, Adderall, Focalin XR, Risperdal, Seroquel, and regular Clonidine. He is now taking 300 mg of Trazodone, which doesn't help, 15 mg of Abilify, and Kapvay. I've spaced the three medications out, but he still wakes up at 9 am and goes to bed at 3 am. I am at a loss right now because the psychiatrist says he's limited as to what he can put him on, but the Trazodone, I swear, seems to wire him up. He's wide awake as I am writing this post. The Kapvay does make him cranky and irritable during the afternoon. Any advice, please."""
kapvay,For ADHD,"For ADHD""My granddaughter started Kapvay, and she is almost 10 years old. She has been diagnosed with ADD. She was using Intuniv, but 1 mg was not enough for attention, and 2 mg made her so, so tired. Started Kapvay, and WOW…cannot sleep…huge blister on her lip…legs hurt so bad. She is almost 10 but small, she weighs 47 pounds (she was a 2.8 lb preemie-11 weeks early). Have to stop medicine. I also read that it was not a great choice for ADD alone."""
kapvay,For ADHD,"For ADHD""My son has used various stimulants for 5 yrs.  Still struggling because of impulsivity & super high metabolism, the docs wanted to add non-stimulants.  We started w/ Intuiv, which dropped his bp way too low (75/43) so stopped after 2 wks.  Tried Clonidine IR and it worked GREAT the 1st 2 days, then fine (not great, just fine).  The doc changed to Kapvay for long-acting effects, but we stopped after 2 wks because he got awful insomnia (took 2-3 hrs to fall asleep instead of his usual 15 mins).  Last night we went back to Clonidine IR - he fell asleep quickly and slept great!  I give Kapvay a 2 because it decreased his impulsivity a bit, but the insomnia was awful, he got more aggressive/emotional, and really affected him negatively."""
kapvay,For ADHD,"For ADHD""Depression for fifteen months hinged on the fact that my inattention was so bad. Every day it was constantly 'OH MY GOD, CAN'T DO ANYTHING.' I had so many motivations and ambitions for projects and was so overwhelmed by ADHD that I could not do any of it. All I can say is that I am really disappointed with Strattera... I fought and fought to get a stimulant to no avail, and they finally gave me Kapvay for bedtime. It's been two weeks, and my depression has finally lifted because my inattention and distraction are gone. They are symbiotic with each other. And now I can DO STUFF and not have to binge-watch Impractical Jokers anymore. To ADHD, I stand atop a tram in a superhero costume and say 'SUCK IT!!!'"""
kapvay,For ADHD,"For ADHD""I have an 8-year-old son with ADHD. He is extremely hyper and unable to focus. School and friends became a true nightmare. We see a wonderful and highly respected psychiatrist who is very knowledgeable on ADHD medicines. I was told that when there is an emotional factor to the ADHD, Clonidine is the best medication for this. We tried Clonidine after MANY stimulants and non-stimulants, also antipsychotics. Clonidine 1.0 mg 2x a day was the only medicine that we saw immediate results with. The only side effect was tiredness, which did go away. I started him on Kapvay 2 weeks ago. This medicine is a true GODSEND. He is calm, focused, and far less emotional. We can't say enough great things. Please give this medicine a try."""
kapvay,For ADHD,"For ADHD""My 5-year-old son was diagnosed with ADHD just yesterday. The behavior specialist said his was one of the worst cases that she had seen in a while. She had suggested putting him on a stimulant medication. I told her I would like to try a non-stimulant medication first, and she prescribed him Kapvay. My son took it for the first time last night before bed. He went right to sleep, and when he woke up this morning, he was the calmest, most pleasant, helpful, and nicest he had ever been in his life. I could not believe the overnight change. I'm so glad it worked so fast. He has not gotten in trouble once today, which is a new record! His teachers are going to be thrilled on Monday! Thank you to the makers of Clonidine!"""
kapvay,For ADHD,"For ADHD""My 9-year-old son has ADHD. Kapvay was the seventh medicine that we have tried to help him with impulsivity and concentration. He has been on this medicine for nearly one year. We switched to Focalin last month, but the tics came back and the restlessness at night. His school performance was no better than before, so we are back to Kapvay. Since the medicine must build up in the bloodstream to be highly effective, we are in the very sleepy stages, but I know this will pass as soon as his body is accustomed to the medicine. I have learned my lesson. There is no stimulant that will help my son. Kapvay will help reduce the impulsivity, but improvement to concentration must come from age and proper training."""
kapvay,For ADHD,"For ADHD""My 7-year-old daughter has been on Concerta 18mg for a year. She started to tolerate that medicine, but I did not want to increase the dosage. My doctor recommended we add Kapvay to her current Concerta dose. This has made all the difference. She is no longer bouncing off the walls, jumping on the couch, or leaving halfway through a meal. She is engaged, focused, and less moody. Her emotions are more regulated, and we did not tell her teacher, but she even commented on the change without us sharing the news. We are so happy, and this medicine is worth the time it takes to condition to the sleepiness that happens in the initial 2 weeks. Hope the changes stay."""
kapvay,For ADHD,"For ADHD""We have an 8-year-old who we adopted from foster care last year. He was diagnosed with ADHD soon after. He was put on Concerta. We saw definite improvement. But early this year, he started exhibiting increased symptoms of ADHD. He could not fall asleep until late, so we used Melatonin. His doctor started him on Kapvay about 5 weeks ago. We started seeing a great improvement the first week because he fell asleep without Melatonin and started getting 10 hours of sleep. The second week, we added the morning dose. Mornings immediately became incredible. We no longer needed checklists for him. The teacher said he still needed better focus, so he is now on 0.3mg. He is doing incredibly well. His doctor is going to wean him down on Concerta."""
kapvay,For ADHD,"For ADHD""I'm a 44-year-old female, was in a car accident. Placed on pain meds for the last year. Had two surgeries, and now I ask the doctor to help me get off pain meds. He prescribed me Kapvay 0.01 mg. It has been a Godsend. It allowed me to sleep and took the edge off my withdrawals... thanks."""
kapvay,For ADHD,"For ADHD""My daughter has tried several other stimulant medicines with the most horrible side effects. Kapvay was tried and very well appreciated in our home and at her school. The teachers were amazed at the change and the relief for myself was a Godsend."""
kapvay,For ADHD,"For ADHD""My son was diagnosed with ADHD in 1st grade. He's now in 6th. We've tried so many meds... Concerta, Intuniv, Focalin, Metasomethingoranother, and more. The stimulants caused massive mood swings. And the other stuff just didn't work well either. He's now on Kapvay, the generic form of it, and so far, so good. He takes 0.1 mg in the morning, and we just increased the evening to 0.2 mg. The only trouble we've had is sleep. He falls asleep but wakes up by 4 a.m. And then, doesn't fall back to sleep until 6 but has to be awake by 7:30. So, right now, he's texting me to bring him coffee. Not sure what to do about the lack of sleep, but I'm really happy with how he's responding otherwise. The mood swings have lessened. Now they just seem tween-typical."""
kapvay,For ADHD,"For ADHD""My son has been on every medicine available for ADHD, and it didn't work. I thought to myself one day, how about giving him his night medicine during the day? I asked the doctor, and he said if we were going to do that, he preferred giving him Kapvay rather than the Catapres he's on, so we did, and I could not be happier. On his color chart every day, he was bringing home green, which is great. The past 3 days, though, in the afternoon, they changed it from green to a warning, which is yellow, so maybe I need to increase his afternoon pill just a little. Other than that, Kapvay is great!"""
kapvay,For ADHD,"For ADHD""My 7-year-old son has severe ADHD, ODD, and anxiety. We started him on Vyvanse 20mg, Depakote twice a day, and Kapvay 0.1 in the evening last week. We were worried because he talked SO much like he was on speed and ran around the house looking for paper, books, pens to write with, and never sat still, but he was very pleasant when we started the Vyvanse. However, he was always saying 'I'm sorry' for blurting, 'please,' and 'thank you,' which was unheard of before starting the Vyvanse. We were noticing around 4:00 PM the Vyvanse wearing off and the aggression and whining came back with a vengeance! We added another 0.1 mg Kapvay after school with his Depakote, and the result was AMAZING. He is pleasant ALL day long."""
kapvay,For ADHD,"For ADHD""My 8-year-old son has been on various stimulants, in addition to regular clonidine, Intuniv, Risperdal, Seroquel, Strattera, and Abilify. My son is extremely impulsive and aggressive towards our family on a daily basis, and I had been thinking that nothing would help our son. Our new psychiatrist recommended Kapvay, and we were very skeptical, as our son was irritable and even more aggressive with regular clonidine. With Kapvay, there has been a SIGNIFICANT decrease in our son's aggressiveness. He is still very obsessive, rude, and verbally defiant. So physically, we rate Kapvay a TEN in decreasing aggression, but we only rated it a seven due to other factors. It is the ONLY medicine that has helped reduce physical aggression for our son."""
kapvay,For ADHD,"For ADHD""I started my son on this medicine on Friday. He is doing well. No emotional breakdowns, no crying. The only issue I am having is he is falling asleep around noon every day. He hasn't had a nap since he was 16 months old. He is 7, going on 8. I can't imagine his teacher will be all that amused when he goes to sleep during class tomorrow."""
kapvay,For ADHD,"For ADHD""My 6-year-old tried this after Intuniv failed. It made him constantly tired and irritable, and actually made his impulsiveness worse since he just seemed cranky and emotional all of the time. It also constipated him to the point that he ended up with fissures. It never made a meaningful dent in his ability to concentrate or sit still, and he became more argumentative in school and less willing to comply. I've yet to meet anyone that these work for, but it sure would be nice if there were a non-stimulant that worked. We're on stimulants now and still haven't found a miracle there, either. I will say that it didn't affect his appetite, which was nice."""
kapvay,For ADHD,"For ADHD""My 6-year-old son was diagnosed with ADHD last year. I saw signs during the preschool years as he was kicked out of three schools. This has been a trying year as we started him on Concerta, Focalin 2.5, and Focalin ER. Intuniv: Although the stimulants were great and we saw the benefits, it was difficult for me to see the negative side effects (tics and meltdown). I had mentioned to my doctor a month ago about Clonidine to reduce side effects of stimulants. She declined as she was uncomfortable with providing adult medication to children. However, she contacted me about Kapvay, which has been wonderful. Day 6 and a bit sleepy, unlike Intuniv (sedated). I will keep you up to date."""
kapvay,For ADHD,"For ADHD""My son is 6 years old and was diagnosed with ADHD, ODD, Asperger's syndrome, and possible bipolar disorder. We have tried so many medications: Ritalin, Adderall, Focalin XR, Risperdal, Seroquel, and regular Clonidine. He is now taking 300 mg of Trazodone, which doesn't help, 15 mg of Abilify, and Kapvay. I've spaced the three medications out, but he still wakes up at 9 am and goes to bed at 3 am. I am at a loss right now because the psychiatrist says he's limited as to what he can put him on, but the Trazodone, I swear, seems to wire him up. He's wide awake as I am writing this post. The Kapvay does make him cranky and irritable during the afternoon. Any advice, please."""
kapvay,For ADHD,"For ADHD""My granddaughter started Kapvay, and she is almost 10 years old. She has been diagnosed with ADD. She was using Intuniv, but 1 mg was not enough for attention, and 2 mg made her so, so tired. Started Kapvay, and WOW…cannot sleep…huge blister on her lip…legs hurt so bad. She is almost 10 but small, she weighs 47 pounds (she was a 2.8 lb preemie-11 weeks early). Have to stop medicine. I also read that it was not a great choice for ADD alone."""
kapvay,For ADHD,"For ADHD""My son has used various stimulants for 5 yrs.  Still struggling because of impulsivity & super high metabolism, the docs wanted to add non-stimulants.  We started w/ Intuiv, which dropped his bp way too low (75/43) so stopped after 2 wks.  Tried Clonidine IR and it worked GREAT the 1st 2 days, then fine (not great, just fine).  The doc changed to Kapvay for long-acting effects, but we stopped after 2 wks because he got awful insomnia (took 2-3 hrs to fall asleep instead of his usual 15 mins).  Last night we went back to Clonidine IR - he fell asleep quickly and slept great!  I give Kapvay a 2 because it decreased his impulsivity a bit, but the insomnia was awful, he got more aggressive/emotional, and really affected him negatively."""
wellbutrin,For Major Depressive Disorder,"For Major Depressive Disorder""Like others on this site, I have tried so many antidepressants. SSRIs take away any sexual feeling for me, and I tend to put on weight and not have the best self-image with them. Bupropion is the only medication that really allows me to feel my feelings, and talk more easily in social settings. After your adjustment (some insomnia for a few weeks) it actually helped me to sleep better. It took me a few times of trying this medication to really get it to work for me. It helped with my anxiety rather than making it worse, but depression was my biggest problem: hopelessness, fatigue, etc. This medication makes jokes funny, trees prettier, and makes me feel emotionally stronger. Remember that it takes courage and patience to get help and to stick with it until it works. God bless."""
wellbutrin,For Major Depressive Disorder,"For Major Depressive Disorder""Give this medication Wellbutrin a fighting chance. I almost quit a month in, but I am SO glad I didn’t and toughed out the negative side effects. When I started, I felt dazed and sedated but wired and jittery at the same time. My insomnia was horrible. Other side effects I experienced included tinnitus, horrible anxiety, hand tremors, heart palpitations, and a really short temper. I desired nothing, but had the energy to do everything - weird combo. OKAY, now for the GOOD, and things I think people should know before giving up this medication - the side effects last a LONG time (two and a half months for me) but they DO all go away. I was now able to get up early to work out, got into cooking, lost weight, and felt hopeful about life. Sex also got WAY better now that I could stop living in my head, which was a huge plus. For the first time in a long time, I can really say I feel happy. So give it time!"""
wellbutrin,For Depression,"For Depression""I had an odd situation where I was not really depressed with sadness but I just felt nothing. I never got angry, never got happy - never wanted to do anything besides lay in bed. I tried to fake it as much as possible but I couldn’t anymore. I stopped answering my phone, lost all interest and motivation. I had taken all the antidepressants on the market but they made me feel crazy. My hands shook and I felt out of my body. I started researching the symptoms of low dopamine and I had almost all of the symptoms - poor memory, poor concentration, excessive worrying, lack of motivation - and overall just not giving a $#|+ about anything. I asked my doctor for Wellbutrin. In a couple of days I was calling old friends, kicking butt at work, and motivated for life again. My problem all along was dopamine not serotonin. I am thankful I figured it out. DON'T GIVE UP. Read about brain chemicals - dopamine, serotonin, and norepinephrine - and make the choice based on research."""
wellbutrin,For Depression,"For Depression""Background: depression, anxiety, intrusive thoughts, seasonal depression. I went with Wellbutrin because it had the least side effects compared to most depression medications and it was recommended by many people. I must say it really has been life-changing. When I started Wellbutrin, it made me think much clearer. While I still do get thoughts, they are not intrusive. My mood is stable, and I feel generally happy! Week 1- sensitivity to caffeine, racing heart for one day, increased energy, appetite decreased. Week 2- energy balanced out, appetite low. Week 3- appetite back, energy consistent, mood improving, felt happy and no intrusive thoughts. Week 4- I feel great! I do sometimes experience ringing in my ear, but nothing that is bothersome. Overall, this medication has saved me. I recommend taking this medication while seeing your therapist. Both of them together have really pushed me in the right direction."""
wellbutrin,For Major Depressive Disorder,"For Major Depressive Disorder""This drug Wellbutrin has been life-changing for me. After trying SSRIs and SNRIs that didn’t work, it did the trick. Yes, it sucks at first; the side effects are horrible, but you have to give it time. And on these meds at first, I got the head zaps, anxiety like I had never felt before, heart palpitations, lack of appetite and weight loss, headaches, nausea, severe insomnia - the whole nine yards. But after about 5 months on 300 mg, I turned a corner and feel better than ever. I can focus, I’m not tired but can sleep if I need to, my anxiety largely went away, I’m happy and can orgasm too. All the side effects pretty much subsided, save for the appetite one... I still don’t have to eat if I don’t want to, but I’m not repulsed by the idea of food anymore. So seriously, it isn’t a conventional drug and it’s bad initially, but PLEASE stick with it. Don’t expect it to work overnight... these things take time. I promise you will get results. You got this. Hang in there!"""
wellbutrin,For Depression,"For Depression""I was a 250-pound, fat, and happy married man until I was diagnosed with stage 3B cancer. My wife and kids convinced me to see a psychiatrist and get treated. Anyway, he started me on Wellbutrin (Bupropion generic) at 200mg per day. He said this med has been around a long time, and it's very safe and effective. Note that I don't have anxiety. After a week on Bupropion, I would sing on the way to work and was unable to wipe the smile off my face. After about 6 months, these feelings wore off, but I was still better than before. My psychiatrist upped the dosage to 300mg per day. I take two 100mg pills at 9 am and then one 100mg pill at 2:30 pm. Overall, I'm happy. It worked for me. The only side effects are a little insomnia twice per month and ringing in my ears four times per month, which lasts for hours each time. The ringing is very low. I get my generic meds for a 90-day supply each time, and my insurance charges me $24 for that 90-day supply (300mg/day)."""
wellbutrin,For Depression,"For Depression""I'm on day 3 of Wellbutrin. So far, it's been miserable. I'm on the lowest dose and still having horrible stomach side effects. I can't eat, I have no appetite, severe diarrhea with intense stomach pain. I'm also exhausted but can't seem to sleep more than a few hours at a time. My mouth is dry and my eyeballs feel like sandpaper. And to top it all off, just looking at my husband arouses me. I'd actually enjoy that side effect if I could stay off the toilet. I'm gonna try to stick it out in hopes that this will pass. I know I need to give it some time."""
wellbutrin,For Depression,"For Depression""I am a 35-year-old woman who has taken meds for half her life. I struggle with obsessive-compulsive disorder, intrusive thoughts, and overall depression. Wellbutrin. I take 150mg a day. It has changed my life. I have less obsessive thinking, more motivation, and for some reason care way less about what people think."""
wellbutrin,For Depression,"For Depression""Saved my life and marriage after I had severe PPD and PPA. I would still have some bad anxiety every once in a while but overall totally worth it. I also found that Benadryl really helps if you have anxiety with this at night. I was able to gain the confidence to start my own business and actually believe for the first time in my life I could truly accomplish something. I pray this med helps others like it’s helped me."""
wellbutrin,For Depression,"For Depression""Five months after my daughter's fatal car accident, my Dr. suggested Celexa for my depression. I took it for 6 months. It made me worse. My Dr. thought that Wellbutrin might be better. It has really helped. Just after 3 weeks, I've noticed a big difference in my life. I take 200mg per day, and now I can finally get on with my life knowing that someday we will be together."""
wellbutrin,For Depression,"For Depression""After a break up with my girlfriend and one true love of my life, I went to a really dark place and had serious suicidal thoughts. I was first put on Brintellix, then Valdoxan, and three weeks ago on Wellbutrin. It's been six months since the break up, and after using this med for 3 weeks, I'm finally able to enjoy life again and have energy to get through the days with pleasure. This med has so far been a life saver for me. The first two weeks were hard, and I had serious insomnia, but now for the first time in 6 months, I don't need Ambien to sleep anymore. I seriously recommend this med, at least for me it's working perfectly so far. Just give it time to start working, and you will feel better."""
wellbutrin,For Major Depressive Disorder,"For Major Depressive Disorder""Wellbutrin was amazing to me. I was on it for depression, but I stopped smoking after. I used to smoke a lot a day. It gave me enormous energy and improved my depression a lot. I am thankful to the scientists who developed this drug. Don't let the negative reviews scare you. Try it and you will not regret it."""
wellbutrin,For Depression,"For Depression""Okay, I came back to rate again. It has now been about a little over a month on Wellbutrin and wow, it has saved my life. It was like a total switch in the way I think and feel every day! For years and years, I’ve been depressed, but this year was so bad. I didn’t care about myself. I was also so unmotivated, crying multiple times a day even while at work. I’d be triggered by anything and start having anxiety attacks. Now, I can finally say I am happy with my life! It’s like I can see my life clearly now, it’s no longer a fog. I don’t obsess over all the negative things. I have energy to go to the gym often and eat right, and I’ve lost over ten pounds. I have goals again and I have my self-confidence back. It feels unreal. I did miss a few pills every other day for about a week and a half, and I felt a difference. I cried once, and I was also binge eating. But I went back to normal once I went back to taking all my pills on time."""
wellbutrin,For Depression,"For Depression""I am not a proponent of Big Pharma, and have always had to try to 'deal' with my problems on my own. I have a really excellent diet, exercise, don't smoke, eat an organic diet - I'm just saying I really take care of myself. I have had anxiety (with a little bit of depression) all of my life. I was diagnosed with PTSD a few years ago, as I was having severe anxiety about being accepted into nursing school, and if I would be able to handle the stress and constant pressure, and I also have concentration problems. I have been off and on SSRIs, which have been nothing but terrible for me... Paxil, Zoloft, & Prozac, of which made me feel like a zombie. Wellbutrin is GOLD. Not tired, less irritable, not panicky. It has changed my life."""
wellbutrin,For Depression,"For Depression""Well, I am very pleased to tell you that I started Wellbutrin XL 150mg for depression and anxiety, and I can honestly say that it is a miracle drug! I started feeling much better after just one day. I could not believe it. It has been 30 days now, and I have not had even one side effect. My depression went away almost right away, and the anxiety took a couple of weeks. But 30 days later, I feel completely myself again. This medication is definitely doing its job 100%."""
wellbutrin,For Depression,"For Depression""Before starting Wellbutrin, I was so depressed, crying all the time, no motivation, no energy, no ability to make decisions or follow through with them, no desire to go anywhere. I've been taking Wellbutrin for about 3 weeks and within 5 days I was noticing a difference. The crying has stopped, I'm more motivated, I have more energy, and I'm making decisions I couldn't before. I have been active, forcing myself to go to the gym, but now I'm more eager to go. Wellbutrin has made a huge difference for me."""
wellbutrin,For Depression,"For Depression""Just starting this med. The first couple days, I didn’t think it was doing much, but I noticed I couldn’t sleep for very long. I wasn’t as hopelessly sad as I had been the week prior, but I was experiencing an array of stomach-related side effects (constipated until I was very much no longer constipated, bloating, stomach aches, and VERY nauseous the first night). Fast forward a few days, I still can’t sleep very much. I’m artificially active is the best way to describe it. I’ve been pretty inactive throughout the pandemic, but I walked to get iced coffee in 90-degree heat, cleaned my apartment, had people over, then went to the gym later because I was so jittery and couldn’t sit still. It also has given me quite a bit of anxiety and some irritability alongside the constant need to be active. I hope that over the next few days, the anxious thoughts, stomach issues, and insomnia calm down."""
wellbutrin,For Depression,"For Depression""When I tried an SSRI I ended up lying on the floor almost unresponsive. I won't take one again. In the last year my depression and anxiety got really bad. Horrible panic attacks, slamming doors, screaming, irritability... then came the suicidal thoughts. My doctor suggested Wellbutrin. I have a very sensitive body so I started on 75 mg once a day. Man. I noticed a difference within the first day or two. The third day I woke up with tons of energy and unpacked my suitcase that had been sitting in my closet for a week, before I even started working! Unheard of for me. My outlook on life has improved, I don't snap at my husband, I don't get annoyed. Plus I've lost 4 lbs and my sex drive has increased slightly. The only side effects I've had were the brain 'zingers' people talk about (they have subsided) and pretty bad insomnia. I'm hoping the insomnia goes away, but right now the positives definitely outweigh the negatives! A world of difference!"""
wellbutrin,For Depression,"For Depression""Best medication I’ve ever taken. I didn’t realize how depressed I was before taking it. Now I have energy to get through the day. It also helped with my obsessive thoughts. I’ve never felt so much relief in my life. The only side effect is a slightly dry mouth but I’d take that any day over the hell I was living in."""
wellbutrin,For Depression,"For Depression""Wow. What an amazing drug. I have been on Cymbalta for about 5 years. It was a lifesaver after a really bad period but began to lose its effectiveness. My doctor added Wellbutrin 200mg and I feel like my old self again. Lots of energy, no feeling like the day is too hard to attack. No more feelings about giving up. No need for my daily nap. Wish I would have tried it 20 years ago, could have saved a lot of needless pain. I am 40 now and have only been treated for depression for the last 5 years. If anyone out there feels sad all the time for no reason, go to your doctor. It doesn't have to be that way. Anyway, loving Wellbutrin."""
wellbutrin,For Depression,"For Depression""I began Bupropion about a year ago. It took a while to kick in. Waiting eight weeks for the hoped-for effect was like waiting eight months. I had tried another med and it left me with negative sexual side effects, which is why the doctor suggested Bupropion. I've been taking a low dose of Viagra. Honestly, I don't know if I need it, but Viagra works. I told my doctor that I'm okay but don't seem to feel any drastic change from when I first began the med. She suggested upping to 300 mg extended release. After a week, I began to feel better, but I don't know if it is from the med or the high of knowing I made the attempt at trying to feel better. Wishful thinking is a good way to put it. So here's my question: Since I was already taking Bupropion at 150 mg/day extended release, should I expect the new dosage of 300 mg to take eight weeks to fully kick in? Has anyone had this experience?"""
wellbutrin,For Depression,"For Depression""This has become my miracle medicine. Some days I wonder if it's too good to be true!! I've battled depression and anxiety on and off for years. My doctors over the years kept giving me different SSRIs, and those made me like a zombie, barely able to get out of bed. With a toddler, that's just not an option! I've been on it for about 6 weeks now, and let me tell you the benefits: I'm HAPPY - like I have a desire to move and do things, as opposed to sitting on the couch after work, not wanting to do a thing until bedtime. It's almost like I'm on speed. I'm SO productive at work and home. I'm sleeping better - I was worried it would keep me awake, but nope. Sex drive thru the roof. I've lost 10 lbs so far from suppressed appetite and working out!"""
wellbutrin,For Depression,"For Depression""My wife passed away and I went into a deep depression. I was put on Wellbutrin and told by my nurse it would be at least 4 weeks. In just 3 days, and I was feeling great, clear-headed, I smiled, I ate normally."""
wellbutrin,For Weight Loss (Obesity/Overweight),"For Weight Loss (Obesity/Overweight)""I was taken off Prozac in March 2022 and instead, placed on a mood stabilizer, hoping that I wouldn't need an antidepressant anymore. However, things went terribly wrong, and I developed a binge eating disorder (BED), which only made my depression worse. I had been overweight my whole life until around 8th grade when I was first placed on an antidepressant, and I stayed skinny until I was taken off. Gaining the weight brought back bad memories, and I could barely look at myself in the mirror. My doctor prescribed Wellbutrin, hoping it would help with my depression and BED. The moral of the story is that I've lost 20 lbs, and I'm still losing! I've been on Wellbutrin for around 4 months, and I've never been happier with a medication. Although my BED has pretty much been cured, it's still hard for me to look in the mirror, but I'm getting there with the help of Wellbutrin!"""
wellbutrin,For Depression,"For Depression""I have been on bupropion for about a year, 150mg taken every morning. I noticed a difference on day 2. Everything was just normal. Not bad normal, but good normal, like you woke up after having a really good sleep - and like a weight or pressure has been lifted. It's really hard to describe. Everything seems better. I kid you not. Music sounds clearer, looking around outside, it looks clearer... like I am out of a fog. So... I tried an experiment while I went on vacation. Didn't take anything for 2 weeks. My mood slowly returned to negative. Little things ticked me off, that shouldn't have. I decided to go back on. Same effect on the next day, mood lifted. It gives me slight insomnia, but also takes away some appetite. Great."""
